ax,ay,az,gx,gy,gz,label
0.02874755859375,-0.732208251953125,-0.6119537353515625,-0.013221262954175472,-0.5253798961639404,-0.545802891254425,normal
0.1966094970703125,-0.6587677001953125,-0.8521270751953125,-0.013221262954175472,-0.5253798961639404,-0.545802891254425,normal
-0.1410980224609375,-0.7552947998046875,-0.79742431640625,0.8654213547706604,-0.6227626204490662,-0.18800772726535797,fast
-0.1573486328125,-0.7696533203125,-0.6829681396484375,0.7094107270240784,-0.9136922359466553,-0.38294950127601624,fast
-0.116607666015625,-0.7376556396484375,-0.5631866455078125,0.9682475924491882,-1.757434368133545,-0.06175177916884422,fast
-0.2170562744140625,-0.81866455078125,-0.578765869140625,0.35732191801071167,-1.5302001237869263,-0.1743670105934143,fast
-0.2680511474609375,-0.86322021484375,-0.4021453857421875,-0.11908724159002304,-0.8376728296279907,-0.6512686014175415,fast
-0.0821380615234375,-0.7353363037109375,-0.5099945068359375,-0.08990059792995453,-1.6875250339508057,-0.5642793774604797,fast
-0.0506591796875,-0.7760467529296875,-0.4933319091796875,0.17708583176136017,-2.0646677017211914,-1.1127020120620728,fast
-0.1879425048828125,-0.783294677734375,-0.6374664306640625,0.3132668435573578,-2.1566553115844727,-1.2445452213287354,fast
-0.103759765625,-0.663299560546875,-0.862030029296875,0.012769058346748352,-1.5973773002624512,-1.2793372869491577,fast
-0.029449462890625,-0.55706787109375,-0.78631591796875,0.012769058346748352,-1.5973773002624512,-1.2793372869491577,fast
0.033599853515625,-0.7052764892578125,-1.1951751708984375,0.03779425099492073,-1.347079873085022,-0.44808828830718994,fast
0.0921173095703125,-0.666961669921875,-0.7395782470703125,0.44634872674942017,1.256521224975586,0.44958367943763733,fast
-0.071685791015625,-0.937164306640625,-0.6591644287109375,0.3643105924129486,1.3881556987762451,0.4114522635936737,fast
-0.02093505859375,-0.8797607421875,-0.5643768310546875,0.47323599457740784,1.5081590414047241,0.5739762187004089,fast
-0.139129638671875,-0.8875885009765625,-0.523101806640625,0.5438299775123596,1.8607919216156006,0.8777997493743896,fast
0.1327972412109375,-0.7792205810546875,-0.410491943359375,0.5438299775123596,1.8607919216156006,0.8777997493743896,fast
0.0034942626953125,-0.8368682861328125,-0.3155670166015625,0.15314854681491852,2.018920660018921,0.8722243905067444,fast
0.0186767578125,-0.8240203857421875,-0.4195556640625,0.03351534903049469,2.235583543777466,0.9408106207847595,fast
-0.128631591796875,-0.8887481689453125,-0.5173797607421875,-0.03399631753563881,2.2452309131622314,0.9292693138122559,fast
-0.1463470458984375,-0.852508544921875,-0.448394775390625,0.025008946657180786,2.229763984680176,0.9897632598876953,fast
-0.1867828369140625,-0.8147125244140625,-0.50927734375,-0.13127067685127258,1.920674204826355,0.9082292914390564,fast
-0.198974609375,-0.808319091796875,-0.399078369140625,0.017590977251529694,1.5228074789047241,0.6147225499153137,fast
-0.2188262939453125,-0.845062255859375,-0.457977294921875,-0.009762615896761417,1.1632362604141235,0.3440156877040863,fast
-0.3614044189453125,-0.8307647705078125,-0.569366455078125,-0.11303174495697021,0.4782334268093109,-0.03274169936776161,fast
-0.7161712646484375,-0.8055419921875,-0.8404083251953125,-0.6239938139915466,0.265919029712677,-0.5541598796844482,fast
-0.662933349609375,-0.6248626708984375,-0.7866058349609375,-0.6239938139915466,0.265919029712677,-0.5541598796844482,fast
-0.4830169677734375,-0.8060760498046875,-0.5518341064453125,0.47930508852005005,-0.018449313938617706,0.018132397904992104,fast
-0.307769775390625,-0.8528900146484375,-0.5683441162109375,-0.37433764338493347,-0.45513716340065,-0.9296959638595581,fast
-0.1829376220703125,-0.850616455078125,-0.5499420166015625,-0.37433764338493347,-0.45513716340065,-0.9296959638595581,fast
-0.15142822265625,-0.8503570556640625,-0.721527099609375,0.1405176967382431,-1.3058195114135742,-1.3552528619766235,fast
-0.0577239990234375,-0.8056488037109375,-0.6374053955078125,0.21701300144195557,-1.6334309577941895,-1.1089855432510376,fast
-0.0881195068359375,-0.846099853515625,-0.470245361328125,0.23918408155441284,-1.9272782802581787,-1.0170260667800903,fast
-0.0618896484375,-0.7878570556640625,-0.4932861328125,0.0101402522996068,-2.2978994846343994,-1.0228700637817383,fast
-0.029327392578125,-0.8312835693359375,-0.4404296875,0.012020709924399853,-2.2406201362609863,-0.7508878707885742,fast
-0.0237579345703125,-0.915802001953125,-0.59375,0.06285858899354935,-2.224126100540161,-0.8820077776908875,fast
0.012359619140625,-0.8245697021484375,-0.6442718505859375,0.13200943171977997,-1.9861652851104736,-1.5236306190490723,fast
0.0745391845703125,-0.688262939453125,-0.7039947509765625,0.13200943171977997,-1.9861652851104736,-1.5236306190490723,fast
0.0263214111328125,-0.6181793212890625,-0.8702545166015625,-0.26171308755874634,-2.2242205142974854,-0.7437817454338074,fast
0.22064208984375,-0.5899505615234375,-1.2521209716796875,-0.12147530168294907,0.3199961185455322,-0.45074960589408875,fast
0.1630706787109375,-0.667449951171875,-0.852325439453125,0.30113959312438965,1.3976197242736816,0.9111315608024597,fast
0.0623779296875,-0.76806640625,-0.744720458984375,-0.06771379709243774,1.9212062358856201,0.9356915354728699,fast
-0.00885009765625,-0.820831298828125,-0.62103271484375,-0.04452672228217125,2.3230204582214355,0.7429473996162415,fast
-0.141387939453125,-0.8386993408203125,-0.558502197265625,-0.06915111094713211,2.1285383701324463,1.3642314672470093,fast
-0.2643890380859375,-0.9121246337890625,-0.7466888427734375,-0.012048407457768917,2.0328476428985596,0.9773622751235962,fast
-0.2049560546875,-0.9198455810546875,-0.75164794921875,0.059541355818510056,1.9480143785476685,1.1977726221084595,fast
-0.1003265380859375,-0.8355865478515625,-0.6846466064453125,-0.0009507485083304346,1.8779053688049316,1.2185429334640503,fast
-0.0084381103515625,-0.7963714599609375,-0.5510101318359375,0.07406224310398102,1.8694841861724854,1.0809203386306763,fast
-0.0327606201171875,-0.76123046875,-0.5170440673828125,-0.06795508414506912,1.7856838703155518,0.7543345093727112,fast
-0.1799163818359375,-0.8228912353515625,-0.63134765625,0.06100529804825783,1.6683934926986694,0.41614580154418945,fast
-0.18170166015625,-0.8172760009765625,-0.6642303466796875,0.21199454367160797,1.0103002786636353,0.4340806007385254,fast
-0.2487945556640625,-0.844268798828125,-0.5253753662109375,0.15299327671527863,0.5988456010818481,0.3185122013092041,fast
-0.258758544921875,-0.7180633544921875,-0.5551910400390625,-0.4866008162498474,-0.12335948646068573,0.13420787453651428,fast
-0.337554931640625,-0.668182373046875,-0.833892822265625,-0.306450754404068,-0.28911489248275757,0.16129061579704285,fast
-0.2577056884765625,-0.6396942138671875,-0.893218994140625,0.0235279630869627,-0.3609728515148163,-0.048291631042957306,fast
-0.164825439453125,-0.682403564453125,-0.6439666748046875,-0.19135718047618866,-0.7050593495368958,-0.25918975472450256,fast
-0.3536376953125,-0.90277099609375,-0.5748291015625,0.22901907563209534,-0.6277251839637756,-0.6895526051521301,fast
-0.1429290771484375,-1.1295928955078125,-0.3094024658203125,0.33843663334846497,-1.5161436796188354,-0.6495764255523682,fast
-0.151763916015625,-0.94769287109375,-0.3715057373046875,0.41516125202178955,-1.4306280612945557,-0.7821823954582214,fast
-0.1399383544921875,-0.9429168701171875,-0.44989013671875,0.056591372936964035,-1.3050585985183716,-0.8497193455696106,fast
-0.0702972412109375,-0.8658905029296875,-0.50604248046875,0.1310184746980667,-1.4558910131454468,-0.5373209714889526,fast
-0.06378173828125,-0.779541015625,-0.7540283203125,-0.050567835569381714,-0.8642868399620056,-0.4844566881656647,fast
0.0320587158203125,-0.7207794189453125,-0.920928955078125,0.1925327032804489,-0.604617714881897,-0.5948441624641418,fast
0.0849456787109375,-0.7249755859375,-0.783843994140625,0.1925327032804489,-0.604617714881897,-0.5948441624641418,fast
-0.007171630859375,-0.806427001953125,-0.6766204833984375,0.2984178364276886,0.017789915204048157,0.0851665586233139,fast
-0.01055908203125,-0.8125762939453125,-0.61126708984375,0.08235958963632584,0.5433719158172607,0.2579505741596222,fast
-0.0330810546875,-0.903076171875,-0.4365234375,-0.4201895594596863,1.0784590244293213,0.09098503738641739,fast
0.0301055908203125,-0.8612060546875,-0.4095611572265625,-0.3611169159412384,0.9049216508865356,0.21151676774024963,fast
-0.00823974609375,-0.9073638916015625,-0.4241485595703125,-0.26308196783065796,0.726173996925354,0.16219130158424377,fast
0.035797119140625,-0.8608551025390625,-0.355621337890625,-0.533414363861084,0.49563026428222656,0.2139248102903366,fast
-0.0485076904296875,-0.967376708984375,-0.3336639404296875,0.03820198029279709,0.008804144337773323,0.08879218995571136,fast
-0.0861663818359375,-1.00885009765625,-0.29998779296875,0.2981257140636444,-0.1634022444486618,-0.024101341143250465,fast
0.009307861328125,-0.8627471923828125,-0.347076416015625,0.11564883589744568,-0.4199005961418152,-0.06906881928443909,fast
0.043914794921875,-0.7415618896484375,-0.516632080078125,-0.3612474203109741,-0.3754412531852722,-0.09821338206529617,fast
0.005523681640625,-0.768096923828125,-0.6198883056640625,-0.2271319478750229,-0.3384456932544708,-0.1288250833749771,fast
0.094879150390625,-0.7429656982421875,-0.6925201416015625,-0.04959578067064285,-0.40367770195007324,-0.0799129381775856,fast
0.1309814453125,-0.6536407470703125,-0.7653656005859375,-0.06055469065904617,0.04531954601407051,-0.2566208839416504,fast
0.09857177734375,-0.6897125244140625,-0.7100830078125,0.04283161833882332,0.4665605127811432,-0.21895311772823334,fast
-0.0319671630859375,-0.7466888427734375,-0.78289794921875,-0.42196163535118103,0.45306068658828735,-0.22471699118614197,fast
-0.1702117919921875,-0.887847900390625,-0.7895660400390625,0.22765526175498962,-0.35912859439849854,-0.2112419307231903,heavy
-0.082305908203125,-0.8081207275390625,-0.8933258056640625,0.8678858280181885,-0.9904447793960571,-0.29467079043388367,heavy
-0.058807373046875,-0.6709442138671875,-0.535430908203125,0.9491924047470093,-0.5017001032829285,-0.8310365080833435,heavy
-0.0081329345703125,-0.5020294189453125,-0.2737579345703125,0.6514403820037842,-0.9182235598564148,-0.6898239850997925,heavy
-0.113677978515625,-0.6912994384765625,-0.3385009765625,-0.40209391713142395,-0.8486860394477844,0.4789053499698639,heavy
-0.3684234619140625,-1.38800048828125,-0.939422607421875,-0.19169646501541138,-0.4926144778728485,-0.03026602603495121,heavy
-0.3197479248046875,-1.2237548828125,-0.8562469482421875,1.0057257413864136,-0.03392361104488373,-0.8595208525657654,heavy
-0.058380126953125,-0.6902313232421875,-0.3930511474609375,1.0057257413864136,-0.03392361104488373,-0.8595208525657654,heavy
0.0068511962890625,-0.5425262451171875,-0.1923065185546875,0.7504777312278748,-0.23164601624011993,-0.4492792785167694,heavy
0.135986328125,-0.417144775390625,-0.0689849853515625,-0.020498083904385567,-0.13149011135101318,-0.10847534239292145,heavy
0.0940704345703125,-0.609039306640625,-0.157989501953125,-1.3291743993759155,-0.42552945017814636,0.7468398213386536,heavy
-0.49847412109375,-1.6187286376953125,-1.1144561767578125,-0.6283859014511108,-0.4176473021507263,0.3982216715812683,heavy
-0.09234619140625,-1.0312042236328125,-0.691986083984375,0.33825528621673584,0.2945498824119568,-0.606184184551239,heavy
-0.02691650390625,-0.810882568359375,-0.389068603515625,0.4727201461791992,0.11519769579172134,0.027349065989255905,heavy
-0.063995361328125,-0.84075927734375,-0.295196533203125,0.30345842242240906,0.07146859169006348,-0.12109872698783875,heavy
-0.132171630859375,-0.850433349609375,-0.2424774169921875,0.421892911195755,-0.12508495151996613,-0.29085952043533325,heavy
0.5235137939453125,0.09405517578125,0.4814300537109375,-0.009571933187544346,-0.6631654500961304,0.4337999224662781,heavy
-0.6042022705078125,-1.5394744873046875,-0.859466552734375,-0.9977631568908691,-0.8281445503234863,0.5230035781860352,heavy
-0.06829833984375,-1.0819549560546875,-0.5121612548828125,0.06641257554292679,-0.10992250591516495,-0.4411374628543854,heavy
-0.1341552734375,-0.96697998046875,-0.472686767578125,0.522270917892456,-0.21930092573165894,0.05060165748000145,heavy
-0.1619720458984375,-0.995086669921875,-0.3447265625,0.43189895153045654,-0.046896934509277344,-0.22604325413703918,heavy
-0.0659637451171875,-0.8596649169921875,-0.220947265625,0.415874183177948,-0.2325352430343628,-0.28651246428489685,heavy
-0.1590728759765625,-0.832427978515625,-0.2650604248046875,0.6190515160560608,-0.08868273347616196,-0.453754186630249,heavy
0.5258026123046875,0.1277923583984375,0.540374755859375,-0.5443991422653198,-1.9243074655532837,1.5649755001068115,heavy
-0.633148193359375,-1.9418792724609375,-0.6421051025390625,-0.26469531655311584,0.2807499170303345,-0.18378686904907227,heavy
-0.099853515625,-1.0558013916015625,-0.370208740234375,0.1957162469625473,-0.13750752806663513,0.03296807035803795,heavy
-0.2448883056640625,-1.1055755615234375,-0.311279296875,0.27537912130355835,0.20344899594783783,-0.05602358654141426,heavy
-0.095123291015625,-0.9258575439453125,-0.3079681396484375,0.4941319525241852,-0.14076563715934753,-0.14583976566791534,heavy
-0.0910491943359375,-0.8840789794921875,-0.21160888671875,0.3765358328819275,-0.11445973068475723,-0.06439390033483505,heavy
-0.0508270263671875,-0.7381744384765625,-0.0858306884765625,0.3663567006587982,0.025259817019104958,-0.2154444009065628,heavy
0.704254150390625,0.4325103759765625,0.9118804931640625,-1.4650672674179077,-0.603484570980072,0.30554553866386414,heavy
-1.114105224609375,-2.290496826171875,-1.3171844482421875,-0.3257717192173004,-0.37758269906044006,0.1880900114774704,heavy
0.1193084716796875,-0.8019561767578125,-0.2206573486328125,0.3405144512653351,-0.1446187049150467,-0.3977217972278595,heavy
-0.25372314453125,-1.0477752685546875,-0.257415771484375,0.3405144512653351,-0.1446187049150467,-0.3977217972278595,heavy
-0.1168060302734375,-0.9559478759765625,-0.191864013671875,0.21126750111579895,0.049907904118299484,-0.1489708423614502,heavy
-0.1312713623046875,-0.9994049072265625,-0.2898712158203125,0.24561269581317902,0.15358929336071014,-0.1264468878507614,heavy
-0.1646270751953125,-1.0111083984375,-0.192108154296875,0.20245669782161713,0.18795232474803925,-0.32320523262023926,heavy
-0.1077423095703125,-0.5738677978515625,-0.066131591796875,0.2943914234638214,0.5709247589111328,-0.7840607166290283,heavy
0.130523681640625,-0.5694580078125,-0.32666015625,-0.2841518223285675,-1.7299391031265259,2.1752140522003174,heavy
-0.583251953125,-1.718353271484375,-0.429046630859375,-1.1444660425186157,0.6519705653190613,-1.4519062042236328,heavy
-0.028839111328125,-0.80780029296875,-0.4082183837890625,0.10124566406011581,-0.0351843535900116,0.12714596092700958,heavy
-0.0916595458984375,-0.8863372802734375,-0.2455902099609375,-0.24232156574726105,0.3716270923614502,0.0832940936088562,heavy
-0.1327362060546875,-0.8997344970703125,-0.4170379638671875,-0.5705782771110535,0.3879610598087311,-0.11865634471178055,heavy
-0.2706146240234375,-0.9777984619140625,-0.4327392578125,-0.7159532904624939,1.186076283454895,0.013702495954930782,heavy
-0.1907806396484375,-1.00531005859375,-0.4891204833984375,-0.3949875235557556,0.6233142018318176,-0.3762543201446533,heavy
0.0458221435546875,-0.93084716796875,-0.1489715576171875,-0.6556031703948975,0.8101069927215576,-0.17922115325927734,heavy
-0.057769775390625,-0.9970703125,-0.5511322021484375,-0.6556031703948975,0.8101069927215576,-0.17922115325927734,heavy
-0.189117431640625,-0.55419921875,-0.2863922119140625,1.020275592803955,0.007672034204006195,-2.121873140335083,heavy
0.541717529296875,-0.02496337890625,0.198333740234375,-0.5857143402099609,-3.2782793045043945,2.0594186782836914,heavy
-0.6851348876953125,-1.96441650390625,-1.4387664794921875,-1.2679083347320557,1.4145457744598389,-0.8699734807014465,heavy
0.0678253173828125,-0.8126068115234375,-0.433441162109375,-1.2679083347320557,1.4145457744598389,-0.8699734807014465,heavy
-0.131439208984375,-0.8416595458984375,-0.5572357177734375,0.23930633068084717,-0.11210709810256958,0.3282915949821472,heavy
-0.185455322265625,-1.0065155029296875,-0.5951690673828125,0.6130402088165283,-0.377694308757782,0.09373980760574341,heavy
-0.060302734375,-0.844573974609375,-0.521728515625,0.29050931334495544,0.5850021839141846,-0.4056958258152008,heavy
0.045867919921875,-0.678314208984375,-0.0084381103515625,0.29050931334495544,0.5850021839141846,-0.4056958258152008,heavy
0.101165771484375,-0.244842529296875,-0.070068359375,-1.4855756759643555,-3.868675470352173,1.090348720550537,heavy
-0.343963623046875,-1.050811767578125,-1.010009765625,-1.4855756759643555,-3.868675470352173,1.090348720550537,heavy
-0.352386474609375,-0.944122314453125,-0.7390899658203125,-0.12885038554668427,0.4031144380569458,0.3520757555961609,heavy
-0.188323974609375,-0.7051544189453125,-0.61090087890625,-0.12885038554668427,0.4031144380569458,0.3520757555961609,heavy
0.021026611328125,-1.0131988525390625,-0.610687255859375,-0.37785354256629944,0.8913650512695312,0.19143414497375488,heavy
-0.14959716796875,-0.8358612060546875,-0.5911102294921875,-0.008330633863806725,1.0126070976257324,-0.050280746072530746,heavy
-0.039581298828125,-0.803436279296875,-0.608489990234375,-0.4150826930999756,0.15729855000972748,-0.1452389508485794,heavy
0.0289459228515625,-0.7243804931640625,-0.7978057861328125,-0.005440305452793837,0.27481240034103394,0.5261516571044922,heavy
0.0237884521484375,-0.7401123046875,-0.47991943359375,-0.005440305452793837,0.27481240034103394,0.5261516571044922,heavy
-0.049041748046875,-0.721954345703125,-0.789642333984375,-0.008489890955388546,0.4333801865577698,0.3129855990409851,heavy
-0.09295654296875,-0.825836181640625,-0.6731109619140625,-0.02942420169711113,0.5862224698066711,0.18710491061210632,heavy
-0.0232391357421875,-0.7956390380859375,-0.6154327392578125,0.2229020595550537,0.5047915577888489,0.3067950904369354,heavy
-0.0533447265625,-0.827056884765625,-0.730682373046875,-0.48576298356056213,0.40312615036964417,0.15006087720394135,heavy
-0.1337432861328125,-0.9333343505859375,-0.5000457763671875,0.0013406352372840047,0.06487433612346649,0.03392840549349785,tiptoe
-0.1474761962890625,-0.9374237060546875,-0.510772705078125,0.14142157137393951,-0.004767857491970062,-0.046063631772994995,tiptoe
-0.0775299072265625,-0.8512725830078125,-0.4983367919921875,0.1171167716383934,0.08927102386951447,-0.23150433599948883,tiptoe
-0.0509185791015625,-0.8176727294921875,-0.471588134765625,0.3274945020675659,-0.15553686022758484,-0.2686562240123749,tiptoe
-0.0426177978515625,-0.78436279296875,-0.3906402587890625,0.371273934841156,-0.08762945234775543,-0.2775341272354126,tiptoe
-0.020599365234375,-0.7830810546875,-0.297607421875,0.40985676646232605,-0.3961990177631378,-0.22336091101169586,tiptoe
-0.001678466796875,-0.7993927001953125,-0.3436126708984375,-0.10914353281259537,-0.1571885496377945,-0.13375432789325714,tiptoe
-0.04278564453125,-0.8864593505859375,-0.3907318115234375,-0.38161900639533997,-0.053588394075632095,0.026084065437316895,tiptoe
-0.110321044921875,-0.9217376708984375,-0.4852294921875,-0.35324060916900635,-0.12239355593919754,0.009517339058220387,tiptoe
-0.0919952392578125,-0.940887451171875,-0.5355377197265625,-0.2912145256996155,0.03125299513339996,-0.053818490356206894,tiptoe
-0.128875732421875,-0.98016357421875,-0.493438720703125,0.03599608317017555,-0.01540665328502655,-0.07233039289712906,tiptoe
-0.0882415771484375,-0.966156005859375,-0.4687957763671875,0.11342696100473404,0.04104570299386978,-0.202559232711792,tiptoe
-0.08026123046875,-0.941497802734375,-0.415679931640625,0.49411889910697937,-0.1844920814037323,-0.1911744773387909,tiptoe
-0.0594940185546875,-0.87884521484375,-0.4166412353515625,0.54595547914505,-0.5314923524856567,-0.34793612360954285,tiptoe
-0.00433349609375,-0.776763916015625,-0.311065673828125,0.49719247221946716,-0.4925827980041504,-0.19632211327552795,tiptoe
